customer_key,customer_id,first_name,last_name,country,martial_status,gender,birthdate,create_date
13409,24408,Jordan,Diaz,United States,Married,Male,1969-01-06,2026-01-05
13410,24409,Jackson,Hernandez,United States,Single,Male,1969-03-21,2026-01-05
13411,24410,Sara,Sanders,United States,Single,Female,1973-06-20,2026-01-05
13412,24411,Johnathan,Sanchez,United States,Married,Male,1968-05-22,2026-01-05
13413,24412,Angelica,Patterson,United States,Single,Female,1968-02-29,2026-01-05
13414,24413,Nathan,Lewis,United States,Married,Male,1973-02-17,2026-01-05
13415,24414,Adam,Edwards,United States,Single,Male,1967-11-24,2026-01-05
13416,24415,Kaylee,Ward,Canada,Married,Female,1966-07-14,2026-01-05
13417,24416,Oscar,Jenkins,United States,Married,Male,1967-01-12,2026-01-05
13418,24417,Christopher,Harris,United States,Single,Male,1967-01-17,2026-01-05
13419,24418,Brandon,Garcia,Canada,Single,Male,1960-12-17,2026-01-05
13420,24419,Kaylee,Rivera,United States,Married,Female,1966-01-24,2026-01-05
13421,24420,Marcus,Price,United States,Married,Male,1961-04-25,2026-01-05
13422,24421,Seth,Kelly,United States,Married,Male,1960-08-26,2026-01-05
13423,24422,Thomas,Lal,United States,Married,Male,1941-02-28,2026-01-05
13424,24423,Alyssa,Harris,United States,Married,Female,1940-08-15,2026-01-05
13425,24424,Morgan,Russell,United States,Married,Female,1952-07-02,2026-01-05
13426,24425,Chloe,Ward,United States,Single,Female,1971-02-10,2026-01-05
13427,24426,Jordan,Russell,United States,Married,Male,1966-05-23,2026-01-05
13428,24427,Evelyn,Fernandez,United States,Single,Female,1966-06-07,2026-01-05
13429,24428,Hailey,Price,United States,Married,Female,1966-01-19,2026-01-05
13430,24429,Isabelle,Hughes,United States,Single,Female,1971-04-19,2026-01-05
13431,24430,Dalton,Long,United States,Single,Male,1959-07-22,2026-01-05
13432,24431,Abigail,Morgan,Canada,Married,Female,1959-12-11,2026-01-05
13433,24432,Dalton,Reed,United States,Married,Male,1959-12-11,2026-01-05
13434,24433,Luis,Simmons,United States,Married,Male,1960-01-03,2026-01-05
13435,24434,Jordan,Butler,United States,Married,Male,1959-08-08,2026-01-05
13436,24435,Mariah,Hughes,United States,Married,Female,1959-04-25,2026-01-05
13437,24436,Jennifer,Hernandez,United States,Married,Female,1964-01-17,2026-01-05
13438,24437,Nicole,Blue,United States,Single,Female,1969-12-31,2026-01-05
13439,24438,Xavier,Robinson,United States,Married,Male,1958-04-10,2026-01-05
13440,24439,Xavier,Watson,United States,Married,Male,1962-02-08,2026-01-05
13441,24440,Jordyn,Hughes,United States,Married,Female,1967-09-03,2026-01-05
13442,24441,Tristan,Bryant,United States,Single,Male,1957-03-24,2026-01-05
13443,24442,Briana,Gutierrez,United States,Married,Female,1957-04-13,2026-01-05
13444,24443,Edgar,Suri,United States,Married,Male,1957-02-23,2026-01-05
13445,24444,Elijah,Griffin,United States,Single,Male,1973-07-18,2026-01-05
13446,24445,Lauren,Brooks,United States,Married,Female,1968-03-30,2026-01-05
13447,24446,Brianna,Robinson,United States,Married,Female,1962-04-09,2026-01-05
13448,24447,Cody,Morgan,United States,Married,Male,1954-12-08,2026-01-05
13449,24448,Amanda,Lopez,United States,Married,Female,1960-04-04,2026-01-05
13450,24449,Melanie,Simmons,United States,Married,Female,1955-05-19,2026-01-05
13451,24450,Isabel,Long,United States,Married,Female,1954-12-10,2026-01-05
13452,24451,Bailey,Morgan,United States,Married,Female,1955-01-20,2026-01-05
13453,24452,Megan,Coleman,United States,Married,Female,1954-08-13,2026-01-05
13454,24453,Cassie,Yuan,Australia,Single,Female,1975-03-22,2026-01-05
13455,24454,Carol,Zhou,Australia,Single,Female,1970-01-15,2026-01-05
13456,24455,Alejandro,Chander,Australia,Married,Male,1970-03-11,2026-01-05
13457,24456,Danny,Ruiz,Australia,Single,Male,1986-02-13,2026-01-05
13458,24457,Meghan,Alonso,Australia,Single,Female,1974-02-22,2026-01-05
13459,24458,Frederick,Rodriguez,Australia,Single,Male,1974-06-17,2026-01-05
13460,24459,Kristin,Carson,Australia,Single,Female,1984-05-14,2026-01-05
13461,24460,Willie,Nara,Australia,Single,Male,1968-05-14,2026-01-05
13462,24461,Ruth,Sai,Australia,Single,Female,1973-08-03,2026-01-05
13463,24462,Donald,Fernandez,Australia,Single,Male,1968-02-23,2026-01-05
13464,24463,Kristen,Zheng,Australia,Married,Female,1935-12-16,2026-01-05
13465,24464,Joanna,Torres,Australia,Single,Female,1972-01-01,2026-01-05
13466,24465,Tara,Andersen,Australia,Married,Female,1965-10-06,2026-01-05
13467,24466,Alexa,Travers,Australia,Married,Female,1966-02-01,2026-01-05
13468,24467,Susan,He,Australia,Single,Female,1965-11-24,2026-01-05
13469,24468,Whitney,Patel,Australia,Single,Female,1971-03-31,2026-01-05
13470,24469,Roger,Andersen,Australia,Single,Male,1970-11-30,2026-01-05
13471,24470,Clarence,Lal,Australia,Married,Male,1970-12-09,2026-01-05
13472,24471,Ricardo,Chande,Australia,Single,Male,1969-12-01,2026-01-05
13473,24472,Jake,He,Australia,Single,Male,1970-04-22,2026-01-05
13474,24473,Marco,Rana,Australia,Single,Male,1975-03-23,2026-01-05
13475,24474,Rosa,Guo,Australia,Single,Female,1974-03-22,2026-01-05
13476,24475,Gilbert,Zhou,Australia,Single,Male,1968-12-12,2026-01-05
13477,24476,Jared,Brooks,Australia,Married,Male,1977-09-12,2026-01-05
13478,24477,Warren,Zeng,Australia,Single,Male,1966-08-26,2026-01-05
13479,24478,Lindsay,Sharma,Australia,Single,Female,1972-03-01,2026-01-05
13480,24479,Desirée,Moreno,Australia,Single,Female,1972-01-31,2026-01-05
13481,24480,Kelli,Liu,Australia,Single,Female,1964-02-19,2026-01-05
13482,24481,Dennis,Sun,Australia,Married,Male,1969-07-13,2026-01-05
13483,24482,Roy,Ramos,Australia,Married,Male,1969-08-12,2026-01-05
13484,24483,Arthur,Kapoor,Australia,Single,Male,1941-12-14,2026-01-05
13485,24484,Chad,Anand,Australia,Married,Male,1966-01-19,2026-01-05
13486,24485,Franklin,Ma,Australia,Single,Male,1959-03-08,2026-01-05
13487,24486,Rafael,Zeng,United States,Married,Male,1981-02-18,2026-01-05
13488,24487,Samantha,Harris,Canada,Single,Female,1980-09-07,2026-01-05
13489,24488,Gavin,Gonzales,Canada,Single,Male,1980-08-08,2026-01-05
13490,24489,Shelby,Murphy,Canada,Single,Female,1981-12-06,2026-01-05
13491,24490,Dwayne,Suarez,United States,Married,Male,1985-10-04,2026-01-05
13492,24491,Kaitlyn,Russell,Canada,Single,Female,1985-11-02,2026-01-05
13493,24492,Devin,Lopez,United States,Single,Male,1984-10-01,2026-01-05
13494,24493,Seth,Bennett,Canada,Single,Male,1984-09-24,2026-01-05
13495,24494,Rafael,Zhou,Australia,Married,Male,1942-09-02,2026-01-05
13496,24495,Kellie,Ortega,Australia,Single,Female,1953-08-10,2026-01-05
13497,24496,Katelyn,Mitchell,Canada,Single,Female,1983-10-07,2026-01-05
13498,24497,Abigail,James,United States,Single,Female,1983-09-20,2026-01-05
13499,24498,Angela,Washington,United States,Single,Female,1983-10-14,2026-01-05
13500,24499,Olivia,Lewis,United States,Single,Female,1983-06-01,2026-01-05
13501,24500,Seth,Johnson,United States,Married,Male,1983-05-13,2026-01-05
13502,24501,Victoria,Garcia,Canada,Single,Female,1984-10-25,2026-01-05
13503,24502,Deb,Price,Australia,Married,Male,1946-02-09,2026-01-05
13504,24503,Laura,Ma,Australia,Married,Female,1952-05-22,2026-01-05
13505,24504,Eddie,Navarro,Australia,Married,Male,1947-01-31,2026-01-05
13506,24505,Clifford,Gonzalez,Australia,Married,Male,1954-12-07,2026-01-05
13507,24506,Jaime,Muñoz,Australia,Married,Female,1948-08-19,2026-01-05
13508,24507,Madison,Garcia,United States,Single,Female,1982-03-07,2026-01-05
13509,24508,Alex,Phillips,United States,Single,Male,1982-03-13,2026-01-05
13510,24509,Emma,Long,United States,Single,Female,1982-05-09,2026-01-05
13511,24510,Christian,Martinez,United States,Married,Male,1982-01-08,2026-01-05
13512,24511,Logan,Hall,United States,Single,Male,1981-10-30,2026-01-05
13513,24512,Adrienne,Jiménez,United States,Single,Female,1982-02-10,2026-01-05
13514,24513,Alejandro,Deng,United States,Married,Male,1981-11-22,2026-01-05
13515,24514,Jesse,Phillips,United States,Married,Male,1981-09-14,2026-01-05
13516,24515,Ian,Jones,United States,Single,Male,1981-11-16,2026-01-05
13517,24516,Rachel,Moore,United States,Single,Female,1981-05-12,2026-01-05
13518,24517,Brandon,Harris,United States,Single,Male,1979-12-23,2026-01-05
13519,24518,Stephanie,Allen,United States,Single,Female,1979-10-18,2026-01-05
13520,24519,Carlos,King,United States,Married,Male,1985-06-09,2026-01-05
13521,24520,Joseph,Wilson,United States,Married,Male,1978-08-22,2026-01-05
13522,24521,Jordyn,Wood,United States,Single,Female,1978-03-12,2026-01-05
13523,24522,Alex,Perez,United States,Married,Male,1979-09-06,2026-01-05
13524,24523,Mariah,Coleman,United States,Married,Female,1973-10-15,2026-01-05
13525,24524,Megan,Lewis,United States,Married,Female,1979-05-03,2026-01-05
13526,24525,James,Nelson,Canada,Married,Male,1973-08-01,2026-01-05
13527,24526,Julian,Barnes,United States,Married,Male,1972-11-24,2026-01-05
13528,24527,Gavin,Coleman,United States,Married,Male,1973-01-02,2026-01-05
13529,24528,Katherine,Hernandez,United States,Single,Female,1973-05-12,2026-01-05
13530,24529,Jillian,Martinez,United States,Single,Female,1973-01-11,2026-01-05
13531,24530,Franklin,She,United States,Single,Male,1972-08-21,2026-01-05
13532,24531,Andres,Xie,Germany,Married,Male,1963-09-15,2026-01-05
13533,24532,Phillip,Perez,Germany,Married,Male,1963-09-22,2026-01-05
13534,24533,Blake,Long,United Kingdom,Single,Male,1969-08-23,2026-01-05
13535,24534,Alisha,Luo,United Kingdom,Married,Female,1964-01-24,2026-01-05
13536,24535,David,Shepard,France,Married,Female,1963-05-21,2026-01-05
13537,24536,Cynthia,Perez,Germany,Married,Female,1973-09-12,2026-01-05
13538,24537,Cynthia,Saunders,United Kingdom,Single,Female,1962-12-26,2026-01-05
13539,24538,Latasha,Diaz,France,Single,Female,1967-10-18,2026-01-05
13540,24539,Colin,Zheng,France,Single,Male,1962-01-15,2026-01-05
13541,24540,Janet,Martin,United Kingdom,Married,Female,1967-12-13,2026-01-05
13542,24541,Janet,Sheperdigian,United Kingdom,Married,Male,1978-01-16,2026-01-05
13543,24542,Arturo,Liang,France,Single,Male,1966-08-07,2026-01-05
13544,24543,Arthur,Moreno,France,Single,Male,1960-12-06,2026-01-05
13545,24544,Kellie,Romero,Germany,Single,Female,1961-01-14,2026-01-05
13546,24545,Douglas,Raman,United Kingdom,Single,Male,1960-12-03,2026-01-05
13547,24546,Adam,Hughes,United Kingdom,Married,Male,1970-10-05,2026-01-05
13548,24547,Dana,Gomez,Germany,Single,Female,1950-02-20,2026-01-05
13549,24548,Crystal,Liu,Germany,Married,Female,1949-08-24,2026-01-05
13550,24549,Darryl,Li,United Kingdom,Single,Male,1955-12-21,2026-01-05
13551,24550,Randy,Ma,United Kingdom,Married,Male,1950-04-21,2026-01-05
13552,24551,Molly,Malhotra,France,Married,Female,1951-03-19,2026-01-05
13553,24552,Ross,Carlson,France,Married,Male,1951-03-24,2026-01-05
13554,24553,Michele,Ashe,Germany,Married,Female,1951-01-12,2026-01-05
13555,24554,Deanna,Fernandez,United Kingdom,Married,Female,1950-11-24,2026-01-05
13556,24555,Lacey,Chande,United Kingdom,Married,Female,1950-08-16,2026-01-05
13557,24556,Claudia,Yang,France,Single,Female,1952-05-25,2026-01-05
13558,24557,Franklin,Lin,United Kingdom,Single,Male,1957-03-09,2026-01-05
13559,24558,Savannah,Brooks,United Kingdom,Married,Female,1959-08-03,2026-01-05
13560,24559,Adrienne,Suarez,France,Married,Female,1958-12-03,2026-01-05
13561,24560,Veronica,Fernandez,France,Married,Female,1959-11-29,2026-01-05
13562,24561,Megan,Sherman,Germany,Single,Male,1960-06-08,2026-01-05
13563,24562,Ricky,Rubio,Germany,Single,Male,1960-04-10,2026-01-05
13564,24563,Adriana,Rodriguez,Germany,Married,Female,1959-10-02,2026-01-05
13565,24564,Johnny,Andersen,Germany,Single,Male,1964-05-23,2026-01-05
13566,24565,Theodore,Navarro,Germany,Single,Male,1963-06-04,2026-01-05
13567,24566,Kara,Nara,United Kingdom,Single,Female,1963-02-18,2026-01-05
13568,24567,Alison,Deng,France,Married,Female,1956-11-04,2026-01-05
13569,24568,Jose,Mitchell,United Kingdom,Single,Male,1956-07-13,2026-01-05
13570,24569,Bob,Gonzalez,United Kingdom,Married,Male,1962-02-08,2026-01-05
13571,24570,Karen,Guo,France,Single,Female,1955-08-20,2026-01-05
13572,24571,Roberto,Navarro,France,Single,Male,1967-02-19,2026-01-05
13573,24572,Carolyn,Martinez,Germany,Married,Female,1961-05-24,2026-01-05
13574,24573,Colin,Rai,United Kingdom,Married,Male,1961-09-12,2026-01-05
13575,24574,Alison,Yuan,United Kingdom,Single,Female,1954-12-02,2026-01-05
13576,24575,Arturo,Zhu,United Kingdom,Single,Male,1960-04-11,2026-01-05
13577,24576,Jake,Hu,United Kingdom,Single,Male,1955-03-16,2026-01-05
13578,24577,Gilbert,Lal,United Kingdom,Single,Male,1953-08-02,2026-01-05
13579,24578,Meredith,Lopez,France,Single,Female,1958-04-03,2026-01-05
13580,24579,Trevor,Alexander,Germany,Single,Male,1953-02-01,2026-01-05
13581,24580,Wesley,Zhao,Germany,Married,Male,1958-08-06,2026-01-05
13582,24581,Reginald,Diaz,United Kingdom,Married,Male,1953-04-11,2026-01-05
13583,24582,Marie,Sai,United Kingdom,Married,Female,1958-10-20,2026-01-05
13584,24583,Roy,Chandra,United Kingdom,Single,Male,1953-02-09,2026-01-05
13585,24584,Ronnie,Liang,Australia,Single,Male,1981-02-08,2026-01-05
13586,24585,Harold,Patel,Australia,Married,Male,1981-02-11,2026-01-05
13587,24586,Jerry,Luo,Australia,Single,Male,1981-04-18,2026-01-05
13588,24587,Suzanne,Sun,Australia,Married,Female,1981-03-09,2026-01-05
13589,24588,Kathryn,Becker,Australia,Single,Female,1981-08-06,2026-01-05
13590,24589,Laura,Zhao,Australia,Single,Female,1980-12-08,2026-01-05
13591,24590,Diana,Alonso,Australia,Married,Female,1979-07-04,2026-01-05
13592,24591,Derek,Pal,Australia,Single,Male,1979-11-08,2026-01-05
13593,24592,Jay,Martinez,Australia,Single,Male,1981-03-31,2026-01-05
13594,24593,Destiny,Watson,Australia,Married,Female,1980-03-05,2026-01-05
13595,24594,Franklin,Yuan,Australia,Married,Male,1979-09-20,2026-01-05
13596,24595,Kelvin,Wu,Australia,Single,Male,1978-11-10,2026-01-05
13597,24596,Heather,Zhao,Australia,Married,Female,1979-04-02,2026-01-05
13598,24597,Lee,Dominguez,Australia,Single,Male,1980-04-16,2026-01-05
13599,24598,Irma,Sherwood,Australia,Single,Male,1985-08-30,2026-01-05
13600,24599,Virginia,Garcia,Australia,Married,Female,1985-08-18,2026-01-05
13601,24600,Lisa,Li,Australia,Married,Female,1984-01-21,2026-01-05
13602,24601,Natasha,Munoz,Australia,Single,Female,1984-03-14,2026-01-05
13603,24602,Preston,Garcia,Australia,Single,Male,1978-12-16,2026-01-05
13604,24603,Jake,Zhu,Australia,Single,Male,1978-06-24,2026-01-05
13605,24604,Melvin,Rai,Australia,Married,Male,1977-07-08,2026-01-05
13606,24605,Roger,Wang,Australia,Single,Male,1977-12-14,2026-01-05
13607,24606,Cassie,Nath,Australia,Married,Female,1983-09-29,2026-01-05
13608,24607,Kristine,Ruiz,Australia,Single,Female,1982-01-10,2026-01-05
13609,24608,Katrina,Nara,Australia,Married,Female,1983-09-29,2026-01-05
13610,24609,Jenny,Zhang,Australia,Married,Female,1977-10-08,2026-01-05
13611,24610,Troy,Kapoor,Australia,Single,Male,1978-05-06,2026-01-05
13612,24611,Pedro,Suarez,Australia,Single,Male,1982-08-23,2026-01-05
13613,24612,Devon,Chander,Australia,Single,Male,1975-12-03,2026-01-05
13614,24613,Stacy,Serrano,Australia,Married,Female,1976-03-22,2026-01-05
13615,24614,Lindsey,Raje,Australia,Married,Female,1976-02-12,2026-01-05
13616,24615,Dwayne,Ortega,Australia,Married,Male,1976-11-15,2026-01-05
13617,24616,Zoe,Cook,United States,Married,Female,1955-04-22,2026-01-05
13618,24617,Kelsey,She,United States,Married,Female,1954-04-16,2026-01-05
13619,24618,Brett,Gonzalez,United States,Married,Male,1959-12-08,2026-01-05
13620,24619,Shelby,Kelly,United States,Single,Female,1953-08-16,2026-01-05
13621,24620,Olivia,Morgan,United States,Married,Female,1953-08-21,2026-01-05
13622,24621,Chad,Shan,Canada,Married,Male,1948-01-31,2026-01-05
13623,24622,Blake,Hall,United States,Married,Male,1942-12-11,2026-01-05
13624,24623,Beth,Torres,United States,Married,Female,1943-09-15,2026-01-05
13625,24624,Allison,Murphy,United States,Married,Female,1943-09-24,2026-01-05
13626,24625,Yolanda,Nath,Canada,Married,Female,1943-12-11,2026-01-05
13627,24626,Seth,Bryant,United States,Married,Male,1943-10-25,2026-01-05
13628,24627,Eric,Edwards,Canada,Single,Male,1945-04-22,2026-01-05
13629,24628,David,Walker,United States,Single,Male,1945-02-07,2026-01-05
13630,24629,Seth,Perry,United States,Married,Male,1945-03-12,2026-01-05
13631,24630,Brianna,Howard,Canada,Married,Female,1944-10-13,2026-01-05
13632,24631,Hannah,Powell,United States,Single,Female,1944-06-30,2026-01-05
13633,24632,Catherine,James,United States,Single,Female,1945-11-17,2026-01-05
13634,24633,Xavier,Cook,United States,Married,Male,1946-03-13,2026-01-05
13635,24634,Crystal,He,United States,Married,Female,1945-10-03,2026-01-05
13636,24635,Gabrielle,Rogers,United States,Single,Female,1946-04-13,2026-01-05
13637,24636,Anna,Ward,United States,Married,Female,1945-10-30,2026-01-05
13638,24637,Nathan,Flores,Canada,Married,Male,1947-05-08,2026-01-05
13639,24638,Julia,Lopez,United States,Single,Female,1952-10-08,2026-01-05
13640,24639,Ian,Moore,Canada,Married,Male,1947-05-06,2026-01-05
13641,24640,Lisa,Yang,United States,Single,Female,1947-02-19,2026-01-05
13642,24641,Sarah,Powell,United States,Married,Female,1954-09-16,2026-01-05
13643,24642,Edward,Russell,United States,Single,Male,1949-05-07,2026-01-05
13644,24643,Jada,Campbell,United States,Single,Female,1949-01-23,2026-01-05
13645,24644,Samuel,Johnston,United States,Married,Male,1949-05-06,2026-01-05
13646,24645,Bryce,Murphy,United States,Married,Male,1954-04-16,2026-01-05
13647,24646,Juan,Murphy,Canada,Married,Male,1950-01-09,2026-01-05
13648,24647,Jose,Simmons,Canada,Single,Male,1949-10-24,2026-01-05
13649,24648,Amanda,King,United States,Single,Female,1955-11-08,2026-01-05
13650,24649,Aaron,Washington,Canada,Married,Male,1958-02-07,2026-01-05
13651,24650,Julia,Baker,United States,Single,Female,1950-09-04,2026-01-05
13652,24651,Dakota,Alexander,United States,Single,Male,1950-10-05,2026-01-05
13653,24652,Luke,Butler,United States,Single,Male,1950-12-14,2026-01-05
13654,24653,Victoria,Barnes,United States,Married,Female,1951-10-14,2026-01-05
13655,24654,Paige,Simmons,United States,Single,Female,1952-04-11,2026-01-05
13656,24655,Taylor,Sanders,United States,Married,Female,1952-05-15,2026-01-05
13657,24656,Julia,Moore,United States,Married,Female,1951-12-31,2026-01-05
13658,24657,Alyssa,Brooks,United States,Married,Female,1952-12-02,2026-01-05
13659,24658,Jenna,Perez,United States,Married,Female,1969-05-09,2026-01-05
13660,24659,Kaitlyn,Hill,Canada,Married,Female,1952-07-31,2026-01-05
13661,24660,Anna,Perry,United States,Single,Female,1953-05-26,2026-01-05
13662,24661,Madison,Jones,Canada,Single,Female,1952-12-19,2026-01-05
13663,24662,Arianna,Price,United States,Single,Female,1952-11-20,2026-01-05
13664,24663,Ebony,Fernandez,Canada,Single,Female,1953-08-17,2026-01-05
13665,24664,Ian,Washington,Canada,Married,Male,1970-05-06,2026-01-05
13666,24665,Angela,Morgan,Canada,Single,Female,1953-10-04,2026-01-05
13667,24666,Hannah,Martinez,Canada,Married,Female,1953-11-08,2026-01-05
13668,24667,Chloe,Diaz,United States,Single,Female,1953-12-22,2026-01-05
13669,24668,Katrina,Xu,United States,Married,Female,1953-08-19,2026-01-05
13670,24669,Xavier,Parker,United States,Married,Male,1954-03-19,2026-01-05
13671,24670,Alexandria,Ross,United States,Single,Female,1953-08-30,2026-01-05
13672,24671,Christian,Perry,Canada,Married,Male,1960-11-10,2026-01-05
13673,24672,Jeremy,Cook,United States,Married,Male,1955-04-13,2026-01-05
13674,24673,Paige,Cox,United States,Married,Female,1966-05-04,2026-01-05
13675,24674,Dylan,Kumar,United States,Married,Male,1955-02-24,2026-01-05
13676,24675,Jackson,Nelson,United States,Single,Male,1955-01-01,2026-01-05
